"traceId","time","span","speed"
"2021-06-24T14-49-00-Caitlin Robinson",2021-06-24 23:02:50,362,0.2
"2021-06-24T14-49-00-Caitlin Robinson",2021-06-24 23:08:52,261,0.43
"2022-08-04T13-42-00-Caitlin Robinson",2022-08-04 21:42:25,178,0.17
"2022-08-04T13-42-00-Caitlin Robinson",2022-08-04 21:45:23,30,0.5
"2022-08-04T13-42-00-Caitlin Robinson",2022-08-04 21:45:53,411,0.1
"2022-08-04T13-42-00-Caitlin Robinson",2022-08-04 21:52:44,266,0.13
"2022-08-04T13-42-00-Caitlin Robinson",2022-08-04 21:57:10,36,1.51
"2021-06-10T16-31-00-Caitlin Robinson",2021-06-11 00:31:03,1862,0.75
"2021-06-10T16-31-00-Caitlin Robinson",2021-06-11 01:02:05,2035,0.31
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 00:35:22,191,0.78
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 00:38:33,309,1.39
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 00:43:42,83,12.34
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 00:45:05,312,2.27
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 00:50:17,275,6.06
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 00:54:52,372,6.78
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 01:01:04,79,1.47
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 01:02:23,353,2.08
"2022-02-16T16-35-00-Caitlin Robinson",2022-02-17 01:08:16,63,1.44
"2022-02-20T17-33-00-Caitlin Robinson",2022-02-21 01:33:23,511,0.28
"2022-02-28T14-46-00-Caitlin Robinson",2022-02-28 22:46:57,737,0.37
"2022-02-28T14-46-00-Caitlin Robinson",2022-02-28 22:59:14,512,0.55
"2022-02-28T14-46-00-Caitlin Robinson",2022-02-28 23:07:46,63,0.33
"2022-02-28T14-46-00-Caitlin Robinson",2022-02-28 23:08:49,120,0.17
"2022-02-28T14-46-00-Caitlin Robinson",2022-02-28 23:10:49,257,0.72
